created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url;;;;;
Fri Sep 01 16:06:48 +0000 2023;1,69764E+18;-ness kalo ada award UKM paling problematik inilah pemenangnya https://t.co/AnvBkkO0Yy;0;0;0;12;in;1,18728E+18;1,69764E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697642171409777049;;;;;
Fri Sep 01 16:06:32 +0000 2023;1,69764E+18;-ness burjo yg alone friendly buat bengong dmn yh😀🙏;0;1;0;2;in;1,18728E+18;1,69764E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697642104334487791;;;;;
Fri Sep 01 16:06:25 +0000 2023;1,69764E+18;-jualaness Holaaa!! Yuu di keep, langsung komen, nanti ku DM arigatou xiexie🙌 https://t.co/1Du60l3ZHi;0;8;0;1;in;1,18728E+18;1,69764E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697642071329574913;;;;;
Fri Sep 01 16:06:15 +0000 2023;1,69764E+18;adada aja -ness smt 9 putus cinta pula;0;7;0;1;in;1,18728E+18;1,69764E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697642032557379926;;;;;
Fri Sep 01 16:06:02 +0000 2023;1,69764E+18;Sempolan dkt lemon grass unnes gw akuin 👍👍;0;5;0;1;in;1256485136;1,69764E+18;mengenalaku;https://twitter.com/mengenalaku/status/1697641975460315413;;;;;
Fri Sep 01 16:05:04 +0000 2023;1,69764E+18;-jualaness ada yg mau uang jajan tambahan ngga? bisa cek menfess ini yaaa 🤗 PICT HANYA PEMANIS https://t.co/6eBm1oiXph;0;1;0;4;in;1,18728E+18;1,69764E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697641731662254394;;;;;
Fri Sep 01 16:04:33 +0000 2023;1,69764E+18;-jualaness kuyy larisin guys.. boleh replyy ya🙌 [titipan] https://t.co/sk9TpTbj42;0;2;0;1;tl;1,18728E+18;1,69764E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697641602418892828;;;;;
Fri Sep 01 16:03:26 +0000 2023;1,69764E+18;warga un -ness bisa ga si kalo ngeliat cewe jalan sendirian gausah di kiwkiw in? risih tau;1;31;5;57;in;1,18728E+18;1,69764E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697641322298191883;;;;;
Fri Sep 01 16:03:04 +0000 2023;1,69764E+18;#NAME?;0;1;0;0;in;1,18728E+18;1,69764E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697641231487307969;;;;;
Fri Sep 01 16:02:45 +0000 2023;1,69764E+18;-jualaness boci instan isi 12 biji harga 8k antar kekos. ready baru hari senin ya bisa keep dulu lewat wa 🥰 https://t.co/V4qsREYf3b;0;2;0;2;in;1,18728E+18;1,69764E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697641151078285439;;;;;
Fri Sep 01 16:01:58 +0000 2023;1,69764E+18;#NAME?;0;0;0;1;in;1,18728E+18;1,69764E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697640953715311006;;;;;
Fri Sep 01 16:01:10 +0000 2023;1,69764E+18;@unnesmenfess Sekitar Unnes, dm;0;0;0;0;in;1,47545E+18;1,69764E+18;MbaaTj;https://twitter.com/MbaaTj/status/1697640752795558227;;;;;
Fri Sep 01 16:00:52 +0000 2023;1,69764E+18;-ness numpang cerita. Hhe, lagi stress dikit https://t.co/uiosdimii1;1;13;4;77;in;1,18728E+18;1,69764E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697640676304064945;;;;;
Fri Sep 01 15:57:56 +0000 2023;1,69764E+18;info jasa sewa motor -ness;0;8;0;1;in;1,18728E+18;1,69764E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697639938203025831;;;;;
Fri Sep 01 15:57:00 +0000 2023;1,69764E+18;-ness Ms aku knp ya? Tiba-tiba Ms ku jdi unlicensed trs waktu mau login ulang malah keluar gini. Mohon bantuannya dong 😭🙏 https://t.co/fHqpUQxuiF;1;2;0;1;in;1,18728E+18;1,69764E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697639704999649521;;;;;
Fri Sep 01 15:56:36 +0000 2023;1,69764E+18;Yang butuh pompa galon  merapat, murah bgt nih, reply saja nanti sender DM😁 free dianter sampe kos -jualaness https://t.co/QVRcCfBF1l;0;21;1;1;in;1,18728E+18;1,69764E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697639601974993211;;;;;
Fri Sep 01 15:55:26 +0000 2023;1,69764E+18;-jualaness yu yang cari premium apps full garansi 😻 bisa dibookmark dulu siapa tau nanti butuh 🙆‍♀️  chat wa aja kalo mau fastresp 🙌🏻 https://t.co/PAgDvSb7S2;0;0;1;0;in;1,18728E+18;1,69764E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697639308243665123;;;;;
Fri Sep 01 15:55:04 +0000 2023;1,69764E+18;-jualaness sepatu pantofel ukuran 39 (bisa buat Lantip). Tawar berapa aja deh ga pernah dipake juga soalnya kegedean, kaki sender menciut https://t.co/ui8joYwsp3;0;1;0;3;in;1,18728E+18;1,69764E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697639218590400972;;;;;
Fri Sep 01 15:53:21 +0000 2023;1,69764E+18;-ness inpo loker freelance nih✨ https://t.co/H2nomCMFqD;0;0;0;12;tl;1,18728E+18;1,69764E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697638784983294459;;;;;
Fri Sep 01 15:53:13 +0000 2023;1,69764E+18;#NAME?;0;1;0;2;in;1,18728E+18;1,69764E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697638752330695070;;;;;
Fri Sep 01 15:51:07 +0000 2023;1,69764E+18;-ness gabut bgt si, ngobrol yuk;0;5;0;8;in;1,18728E+18;1,69764E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697638221512114403;;;;;
Fri Sep 01 15:50:50 +0000 2023;1,69764E+18;-ness buat kakak2 yang jualan daritadi, apa ga ada yg jual mochi dalemnya strawberry gitu?🥺;0;3;0;3;in;1,18728E+18;1,69764E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697638150351560952;;;;;
Fri Sep 01 15:49:44 +0000 2023;1,69764E+18;aloo ada yang mau beli beras aku? Masih bagus banget! 1kg harga 11k ajaaa bisa cod atau dianter ke kos, yukk rep nanti aku dm! -ness;0;6;0;0;in;1,18728E+18;1,69764E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697637874055999780;;;;;
Fri Sep 01 15:49:42 +0000 2023;1,69764E+18;-ness aku bm wedang ronde nih, yg reply pertama langsung aku jastipin;0;3;0;0;in;1,18728E+18;1,69764E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697637867479290157;;;;;
Fri Sep 01 15:49:09 +0000 2023;1,69764E+18;#NAME?;0;1;0;0;in;1,18728E+18;1,69764E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697637726445793328;;;;;
Fri Sep 01 15:47:00 +0000 2023;1,69764E+18;-jualaness preloved panci listrik, aku beli di oren 119k, jual 80k aja. kondisi masih bagus, baru 2x pake,  mau jual karna jarang masak. https://t.co/PwqWAa8U1f;0;2;0;1;in;1,18728E+18;1,69764E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697637186408161600;;;;;
Fri Sep 01 15:47:00 +0000 2023;1,69764E+18;Stylus universal Kivee, pemakaian awet 11 jam (NO MINUS). Cocok untuk apple/Ipad, andro dll. Dijual soalnya Tab saya jg ikut di jual. Price 90k aja (awal beli 129k) boleh nego -jualaness https://t.co/2Nd8qqINxo;0;0;1;1;in;1,18728E+18;1,69764E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697637186349445240;;;;;
Fri Sep 01 15:46:09 +0000 2023;1,69764E+18;-jualaness jual cepat murah meriah, harga nett https://t.co/pQ40VfKVkt;1;43;0;9;in;1,18728E+18;1,69764E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697636974633599245;;;;;
Fri Sep 01 15:45:37 +0000 2023;1,69764E+18;-jualaness aku jual flatshoes ini warna hitam ukuran 39/40, baru sampee belum aku pake baru dicobain ajaa. 35k aja bole negoo dan bisa dianter ke kos makasii 💗 https://t.co/9E8PgKq1YW;0;1;0;0;in;1,18728E+18;1,69764E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697636838452916621;;;;;
Fri Sep 01 15:44:03 +0000 2023;1,69764E+18;-ness guys aku baru pake 4 exp masih lama kalau mau rep ya https://t.co/JrSvM0Z7Kz;0;0;0;1;in;1,18728E+18;1,69764E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697636443173396968;;;;;
Fri Sep 01 15:43:06 +0000 2023;1,69764E+18;-jualaness upp lagi dong. boleh nego dehh. comment aja, ntar sender dm. thankies;0;0;0;0;in;1,18728E+18;1,69764E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697636205943538066;;;;;
Fri Sep 01 15:41:23 +0000 2023;1,69764E+18;closingan malem ini di -jualaness wkwkw maaf ya kalo agak nyepam di base ini buat jualan baju2ku, thank u bgt buat etminnn &amp  buat tmn2 yg udh larisin smoga sehat slalu, sisa 8pcs nih yg mau gercep aja yes 🤩 lov u all 💝 https://t.co/uDRGRktf9O;0;4;1;6;in;1,18728E+18;1,69764E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697635774219579558;;;;;
Fri Sep 01 15:38:26 +0000 2023;1,69764E+18;#NAME?;0;4;0;0;in;1,18728E+18;1,69764E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697635029546107321;;;;;
Fri Sep 01 15:38:23 +0000 2023;1,69764E+18;-ness saran tempat service printer deket Unnes dong, printerku tiba2 ga bisa dan aku ga ngerti 😭;0;1;0;1;in;1,18728E+18;1,69764E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697635017110044711;;;;;
Fri Sep 01 15:34:38 +0000 2023;1,69763E+18;-ness ada yang mau pl jeans kulotnya buat tb under 150? 🙏🏻🙏🏻;0;0;0;0;in;1,18728E+18;1,69763E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697634074951872704;;;;;
Fri Sep 01 15:30:56 +0000 2023;1,69763E+18;-ness Info jual baso aci bisa do ke kos, kalo bisa yang isi ayam suir yaa;0;1;0;1;in;1,18728E+18;1,69763E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697633145015964038;;;;;
Fri Sep 01 15:30:35 +0000 2023;1,69763E+18;@diandraprm @unnesmenfess ke Unnes kak besok hehe;0;0;0;0;in;1,6315E+18;1,69763E+18;suntree04_;https://twitter.com/suntree04_/status/1697633056998535522;;;;;
Fri Sep 01 15:30:19 +0000 2023;1,69763E+18;-jualaness, for sale, preloved outer cantik untuk tambahan outfitmu 💖 free antar area unnes smpe dpn kost yakk ❤️‍🩹 https://t.co/HGsOZnzzOS;0;0;0;0;in;1,18728E+18;1,69763E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697632989986086965;;;;;
Fri Sep 01 15:27:49 +0000 2023;1,69763E+18;#NAME?;0;4;0;4;in;1,18728E+18;1,69763E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697632359615799535;;;;;
Fri Sep 01 15:26:03 +0000 2023;1,69763E+18;#NAME?;0;1;0;2;in;1,18728E+18;1,69763E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697631912549023836;;;;;
Fri Sep 01 15:25:50 +0000 2023;1,69763E+18;start ftom 5k kuy -jualaness;0;0;0;0;tl;1,18728E+18;1,69763E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697631858341941626;;;;;
Fri Sep 01 15:25:00 +0000 2023;1,69763E+18;#NAME?;0;1;0;1;in;1,18728E+18;1,69763E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697631648538566892;;;;;
Fri Sep 01 15:24:14 +0000 2023;1,69763E+18;-jualaness angkut cepetan bestiee jgn lupa dibuka yh dmnya biar bisa sender dm😉 https://t.co/NInJe15QSw;0;3;0;3;in;1,18728E+18;1,69763E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697631455541858486;;;;;
Fri Sep 01 15:23:42 +0000 2023;1,69763E+18;-jualaness yuk yg minat bisa komen🫶 https://t.co/HBcm4e6e2x;0;0;0;0;in;1,18728E+18;1,69763E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697631323702358325;;;;;
Fri Sep 01 15:23:11 +0000 2023;1,69763E+18;-jualaness new masih segelan, diangkut yukk yg mau rep aja nanti sender dm https://t.co/sTyL22yK9v;0;1;0;0;in;1,18728E+18;1,69763E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697631192483557633;;;;;
Fri Sep 01 15:23:10 +0000 2023;1,69763E+18;-jualaness ambil banyak aku discount yuuuu free anter koss area unnes yaa beb 💗 https://t.co/cjCs5WuwhJ;0;6;0;1;in;1,18728E+18;1,69763E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697631188800946654;;;;;
Fri Sep 01 15:20:58 +0000 2023;1,69763E+18;#NAME?;0;6;0;1;in;1,18728E+18;1,69763E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697630633609376014;;;;;
Fri Sep 01 15:18:17 +0000 2023;1,69763E+18;#NAME?;0;0;0;1;in;1,18728E+18;1,69763E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697629961346265118;;;;;
Fri Sep 01 15:18:02 +0000 2023;1,69763E+18;#NAME?;0;4;0;0;in;1,18728E+18;1,69763E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697629895894114584;;;;;
Fri Sep 01 15:18:01 +0000 2023;1,69763E+18;@unnesmenfess litsus?;0;0;0;0;et;1,28549E+18;1,69763E+18;kurang1ygy;https://twitter.com/kurang1ygy/status/1697629892760727863;;;;;
Fri Sep 01 15:17:44 +0000 2023;1,69763E+18;-ness kalo oprec tuh biasanua mesti ada wawancara, kata lain wawancara apa?;0;10;0;2;in;1,18728E+18;1,69763E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697629821520720313;;;;;
Fri Sep 01 15:16:13 +0000 2023;1,69763E+18;-ness gabut banget malem ini, blm bisa tidur. Kira2 enaknya ngapain yaa selain nugas?;0;3;0;1;in;1,18728E+18;1,69763E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697629439453229441;;;;;
Fri Sep 01 15:15:14 +0000 2023;1,69763E+18;@unnesmenfess Ihh pengenn tp aku jauh dr unnes😞;0;1;0;0;in;468459296;1,69763E+18;diandraprm;https://twitter.com/diandraprm/status/1697629190940688402;;;;;
Fri Sep 01 15:15:08 +0000 2023;1,69763E+18;#NAME?;0;1;0;1;in;1,18728E+18;1,69763E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697629167356141838;;;;;
Fri Sep 01 15:13:56 +0000 2023;1,69763E+18;-jualaness Hai gaess besok siang jam 12 ready rujak cireng yaa. Murah meriah cuma 8k. Bisa cod/ antar kos ya. Minat rep atau bisa langsung chat ke nomor di pamflet 🌻 https://t.co/Ok1XlSLWRo;0;2;1;2;in;1,18728E+18;1,69763E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697628864976171314;;;;;
Fri Sep 01 15:12:45 +0000 2023;1,69763E+18;[titipan] -jualaness yuu yg minat. Untuk lebih jelas nya bisa coment aja ya kak https://t.co/RRWBtzB2OM;0;0;0;0;in;1,18728E+18;1,69763E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697628567474262153;;;;;
Fri Sep 01 15:12:20 +0000 2023;1,69763E+18;-jualaness masker himalaya masih isi banyak 35k aja  SERIOUS BUYER ONLY yawww langsung reply aje atau dm ke @./stillovingyov https://t.co/jzS561a7ax;0;0;0;0;in;1,18728E+18;1,69763E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697628462562083150;;;;;
Fri Sep 01 15:11:42 +0000 2023;1,69763E+18;-jualaness Saff n Co Parfum CHNO NEW SEGEL  Harga normal 160k, bisa pakai voucher 20k live oren 3x jadi cuma 100k aja. Free vial/tester random🙌🏻 https://t.co/fWNPm2j3tI;0;0;0;0;in;1,18728E+18;1,69763E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697628302893310173;;;;;
Fri Sep 01 15:10:48 +0000 2023;1,69763E+18;-ness kalo aku jual ini ada yg mau gaa?? Uk 39 harga under 300, dijual karna kegedean🥹 https://t.co/t9vKnTpLiX;0;3;0;2;in;1,18728E+18;1,69763E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697628077537493199;;;;;
Fri Sep 01 15:10:40 +0000 2023;1,69763E+18;yuk -jualaness acne needle buat neken jerawat biar gapake tgn ntar kotor, 8k aja ni new blm dibuka https://t.co/vd5WjvhgZi;0;0;0;0;in;1,18728E+18;1,69763E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697628044335493225;;;;;
Fri Sep 01 15:10:31 +0000 2023;1,69763E+18;-jualaness, for sale, preloved outer cantik untuk tambahan outfitmu 💖 free antar area unnes smpe dpn kost yakk ❤️‍🩹 https://t.co/bUHTsvcGmh;0;0;0;0;in;1,18728E+18;1,69763E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697628007081635924;;;;;
Fri Sep 01 15:09:54 +0000 2023;1,69763E+18;-jualaness bella square segiempat 8k aja ness warna mocca bahan bagus, new yaa beli salah warna kalo mau rep ya https://t.co/NT1958l72c;0;0;0;0;in;1,18728E+18;1,69763E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697627848444706919;;;;;
Fri Sep 01 15:09:29 +0000 2023;1,69763E+18;@Huangrenmjun @unnesmenfess Di unnes kk, cempakasari;0;0;0;0;in;1,48003E+18;1,69758E+18;Bolubolubi;https://twitter.com/Bolubolubi/status/1697627746971893951;;;;;
Fri Sep 01 15:09:28 +0000 2023;1,69763E+18;-jualaness ada yg mau? 10k aja yukk diangkut https://t.co/VywisT2tVh;0;2;0;0;in;1,18728E+18;1,69763E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697627739069858057;;;;;
Fri Sep 01 15:08:59 +0000 2023;1,69763E+18;-jualaness guys aku jual buku2 ini semua yaa, yg mau rep ajaa https://t.co/JRQYRGf0q5;0;2;0;0;in;1,18728E+18;1,69763E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697627620752716046;;;;;
Fri Sep 01 15:08:32 +0000 2023;1,69763E+18;-jualaness pre❤️ baru dipake keluar 1-2x. 18k ajaa dijual soalnya muka ga cocok pake pashmina 😞 https://t.co/KfDeteHuPp;0;3;0;3;in;1,18728E+18;1,69763E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697627504704692288;;;;;
Fri Sep 01 15:07:58 +0000 2023;1,69763E+18;ADA YANG PUNYA GELAS PLASTIK POP ICE GAA? BUTUH BANGET SEKARANGGG -ness 😭🙏🏻;0;0;0;0;in;1,18728E+18;1,69763E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697627365055385916;;;;;
Fri Sep 01 15:07:45 +0000 2023;1,69763E+18;1 September ✅ JASTIP - Bubur ayam ragil (3) - Ayam geprek ayah bunda - Papa pancong  ✅ ANJEM - Banaran to FEB - Patemon to FIS (2) - Asrama putri 2 to Stasiun Tawang;0;0;0;0;in;1,28549E+18;1,69763E+18;kurang1ygy;https://twitter.com/kurang1ygy/status/1697627309388505450;;;;;
Fri Sep 01 15:07:27 +0000 2023;1,69763E+18;Yukkk body lotion dan eyeshadow nya bisa bgt dinego nih🤗 rep saja nanti sender DM ya -jualaness https://t.co/bOUA4UmXSD;0;3;0;1;in;1,18728E+18;1,69763E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697627234067251459;;;;;
Fri Sep 01 15:07:13 +0000 2023;1,69763E+18;#NAME?;0;0;0;4;in;1,18728E+18;1,69763E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697627173069427096;;;;;
Fri Sep 01 15:05:10 +0000 2023;1,69763E+18;-jualaness ini g ada yg mau parfum nya kah? Bjir dibeli lah ngab https://t.co/qxRltHH6kR;0;1;0;0;in;1,18728E+18;1,69763E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697626658692542638;;;;;
Fri Sep 01 15:05:01 +0000 2023;1,69763E+18;@unnesmenfess skrg bgt nder?;0;1;0;0;in;1,28549E+18;1,69763E+18;kurang1ygy;https://twitter.com/kurang1ygy/status/1697626619694002634;;;;;
Fri Sep 01 15:04:06 +0000 2023;1,69763E+18;-jualaness kemeja putih motif 10k aja ambil ke kos https://t.co/0krOchvWvh;0;2;0;1;in;1,18728E+18;1,69763E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697626389413773552;;;;;
Fri Sep 01 15:03:44 +0000 2023;1,69763E+18;-jualaness edisi ngosongin lemari, yukk diborong ness. untuk detailnya bisa komen ya nanti ku dm (titipan) https://t.co/dxGdVtxghG;0;1;0;0;in;1,18728E+18;1,69763E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697626300037644500;;;;;
Fri Sep 01 15:03:42 +0000 2023;1,69763E+18;-jualaness yukk yang mau, habisin stok, 35k/pcs https://t.co/SQI0AaJ8V9;0;1;0;3;in;1,18728E+18;1,69763E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697626287727395281;;;;;
Fri Sep 01 15:03:27 +0000 2023;1,69763E+18;#NAME?;0;3;0;0;in;1,18728E+18;1,69763E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697626226935165101;;;;;
Fri Sep 01 15:03:15 +0000 2023;1,69763E+18;-jualaness aku mau pre❤️ baju sm jeans msh oke smua gercep angkuttt https://t.co/LJQsHUQgEE;1;7;0;4;in;1,18728E+18;1,69763E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697626176335020536;;;;;
Fri Sep 01 15:02:02 +0000 2023;1,69763E+18;Ya Allah tahun depan pindah Unnes ya Allah, bismillah 😭;0;0;0;0;in;1,25278E+18;1,69763E+18;nakmandiri;https://twitter.com/nakmandiri/status/1697625868414369882;;;;;
Fri Sep 01 15:00:21 +0000 2023;1,69763E+18;-jualaness ngurangin isi lemari, gaskenn angkuttt yoh gess, dianter smpe depan kost yaa, murah sajaa boleh nego tipis2 ya gess kalo ambil dua pcs 📌📌 https://t.co/68k4s78XRl;0;3;1;4;in;1,18728E+18;1,69763E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697625446987485541;;;;;
Fri Sep 01 14:59:45 +0000 2023;1,69763E+18;nyupirnya, yaudalah saya yg akhirnya melipir ke warung, soalnya takut🥲;0;0;0;1;in;1,18728E+18;1,69763E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697625295459910106;;;;;
Fri Sep 01 14:59:45 +0000 2023;1,69763E+18;-ness tolong ini mah ya, buat mas mbak yg pake kendaraan, khususnya motor. Kalo jalan tuh dijalurnya gitu, jangan terlalu pinggir, saya pejalan kaki takut keserempet. Temen yg dibonceng nya padahal udah ngingetin jangan terlalu pinggir, eh tetep aja maksa si mbak yg  (cont..);5;19;0;68;in;1,18728E+18;1,69763E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697625294134460657;;;;;
Fri Sep 01 14:59:44 +0000 2023;1,69763E+18;@nct127fess ingpooo nak Unnes yg KPop😃;0;0;0;0;in;1,21662E+18;1,69752E+18;oshltyxoxo;https://twitter.com/oshltyxoxo/status/1697625290724561234;;;;;
Fri Sep 01 14:59:16 +0000 2023;1,69763E+18;-jualaness kuy dibeli gesss, sender bu bgt:)) https://t.co/z4qj4kHcC4;0;0;0;0;in;1,18728E+18;1,69763E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697625174634631362;;;;;
Fri Sep 01 14:55:37 +0000 2023;1,69762E+18;-jualaness yg minat bisa cek quote tweets menfess ini yaa 👍;0;1;0;1;in;1,18728E+18;1,69762E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697624254102319611;;;;;
Fri Sep 01 14:55:10 +0000 2023;1,69762E+18;@fleurence gassss cobain ntar kalo ke unnes☝️😎;0;1;0;0;in;1,60931E+18;1,69762E+18;sukamiayamaw;https://twitter.com/sukamiayamaw/status/1697624142001078701;;;;;
Fri Sep 01 14:54:21 +0000 2023;1,69762E+18;-jualaness halo aku mau jual 7pcs dahlia teh keraton. harganya 14,5k/pcs yaa free anter ke kos area unnes hari sabtu besokk. aku jual krn mama aku kirim kebanyakann. yang minat rep yaa makacii https://t.co/uzuA99xNHu;0;5;0;1;in;1,18728E+18;1,69762E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1697623935989490085;;;;;
Fri Sep 01 14:54:06 +0000 2023;1,69762E+18;p mutualku yg di unnes, bsk jogging bareng yu. ga jogging si jalan doang muterin unnes;0;1;0;2;in;1,59754E+18;1,69762E+18;sukasalaaad;https://twitter.com/sukasalaaad/status/1697623871980183839;;;;;
